PollingUnitID,State,LGA,Ward,ElectionYear,RegisteredVoters,PartyAVotes,PartyBVotes,PartyCVotes,TotalVotesCast,Turnout Percentage,AnomalyFlag,MergeKey,LGA.1,State.1,ElectionYear.1,IncidentCount,AvgSeverityScore,AnomalyIndicator
PU684,Abuja,AMAC,Ward BV,2019,1250,610,580,25,1215,97.2,Normal,AMAC-Abuja-2019,AMAC,Abuja,2019,12,2,0
PU685,Lagos,Eti-Osa,Ward BT,2019,700,340,320,15,675,96.43,Normal,Eti-Osa-Lagos-2019,Eti-Osa,Lagos,2019,12,2.416666667,0
PU686,Kano,Fagge,Ward BR,2019,750,370,350,15,735,98,Normal,Fagge-Kano-2019,Fagge,Kano,2019,12,3.833333333,0
PU687,Rivers,Port Harcourt,Ward BU,2019,1020,505,480,20,1005,98.53,Normal,Port Harcourt-Rivers-2019,Port Harcourt,Rivers,2019,13,4.307692308,0
PU688,Abuja,Bwari,Ward BS,2019,1080,535,510,20,1065,98.61,Normal,Bwari-Abuja-2019,Bwari,Abuja,2019,12,3,0
PU689,Lagos,Surulere,Ward BX,2019,610,295,275,10,580,95.08,Normal,Surulere-Lagos-2019,Surulere,Lagos,2019,14,3.785714286,0
PU690,Kano,Nassarawa,Ward BX,2019,910,445,425,15,885,97.25,Normal,Nassarawa-Kano-2019,Nassarawa,Kano,2019,14,3.785714286,0
PU691,Rivers,Obio/Akpor,Ward CB,2019,1000,495,475,15,985,98.5,Normal,Obio/Akpor-Rivers-2019,Obio/Akpor,Rivers,2019,12,3.916666667,0
PU692,Abuja,AMAC,Ward BW,2019,1260,615,585,25,1225,97.22,Normal,AMAC-Abuja-2019,AMAC,Abuja,2019,12,2,0
PU693,Lagos,Eti-Osa,Ward BU,2019,710,345,325,15,685,96.48,Normal,Eti-Osa-Lagos-2019,Eti-Osa,Lagos,2019,12,2.416666667,0
PU694,Kano,Fagge,Ward BS,2019,760,375,355,15,745,98.03,Normal,Fagge-Kano-2019,Fagge,Kano,2019,12,3.833333333,0
PU695,Rivers,Port Harcourt,Ward BV,2019,1030,510,485,20,1015,98.54,Normal,Port Harcourt-Rivers-2019,Port Harcourt,Rivers,2019,13,4.307692308,0
PU696,Abuja,Bwari,Ward BT,2019,1090,540,515,20,1075,98.62,Normal,Bwari-Abuja-2019,Bwari,Abuja,2019,12,3,0
PU697,Lagos,Surulere,Ward BY,2019,620,300,280,10,590,95.16,Normal,Surulere-Lagos-2019,Surulere,Lagos,2019,14,3.785714286,0
PU698,Kano,Nassarawa,Ward BY,2019,920,450,430,15,895,97.28,Normal,Nassarawa-Kano-2019,Nassarawa,Kano,2019,14,3.785714286,0
PU699,Rivers,Obio/Akpor,Ward CC,2019,1010,500,480,15,995,98.51,Normal,Obio/Akpor-Rivers-2019,Obio/Akpor,Rivers,2019,12,3.916666667,0
PU700,Abuja,AMAC,Ward BX,2019,1270,620,590,25,1235,97.24,Normal,AMAC-Abuja-2019,AMAC,Abuja,2019,12,2,0
PU701,Lagos,Surulere,Ward BZ,2023,630,305,285,10,600,95.24,Normal,Surulere-Lagos-2023,Surulere,Lagos,2023,13,4.692307692,0
PU702,Kano,Nassarawa,Ward BZ,2023,930,455,435,15,905,97.31,Normal,Nassarawa-Kano-2023,Nassarawa,Kano,2023,13,4.769230769,0
PU703,Rivers,Obio/Akpor,Ward CD,2023,1020,505,485,15,1005,98.53,Normal,Obio/Akpor-Rivers-2023,Obio/Akpor,Rivers,2023,12,4.833333333,0
PU704,Abuja,AMAC,Ward BY,2023,1280,625,595,25,1245,97.27,Normal,AMAC-Abuja-2023,AMAC,Abuja,2023,12,3,0
PU705,Lagos,Eti-Osa,Ward BV,2023,720,350,330,15,695,96.53,Normal,Eti-Osa-Lagos-2023,Eti-Osa,Lagos,2023,12,3.833333333,0
PU706,Kano,Fagge,Ward BT,2023,770,380,360,15,755,98.05,Normal,Fagge-Kano-2023,Fagge,Kano,2023,12,4.833333333,0
PU707,Rivers,Port Harcourt,Ward BW,2023,1040,515,490,20,1025,98.56,Normal,Port Harcourt-Rivers-2023,Port Harcourt,Rivers,2023,13,4.769230769,0
PU708,Abuja,Bwari,Ward BU,2023,1100,545,520,20,1085,98.64,Normal,Bwari-Abuja-2023,Bwari,Abuja,2023,12,4,0
PU709,Lagos,Surulere,Ward CA,2023,640,310,290,10,610,95.31,Normal,Surulere-Lagos-2023,Surulere,Lagos,2023,13,4.692307692,0
PU710,Kano,Nassarawa,Ward CA,2023,940,460,440,15,915,97.34,Normal,Nassarawa-Kano-2023,Nassarawa,Kano,2023,13,4.769230769,0
PU711,Rivers,Obio/Akpor,Ward CE,2023,1030,510,490,15,1015,98.54,Normal,Obio/Akpor-Rivers-2023,Obio/Akpor,Rivers,2023,12,4.833333333,0
PU712,Abuja,AMAC,Ward BZ,2023,1290,630,600,25,1255,97.29,Normal,AMAC-Abuja-2023,AMAC,Abuja,2023,12,3,0
PU713,Lagos,Eti-Osa,Ward BW,2023,730,355,335,15,705,96.58,Normal,Eti-Osa-Lagos-2023,Eti-Osa,Lagos,2023,12,3.833333333,0
PU714,Kano,Fagge,Ward BU,2023,780,385,365,15,765,98.08,Normal,Fagge-Kano-2023,Fagge,Kano,2023,12,4.833333333,0
PU715,Rivers,Port Harcourt,Ward BX,2023,1050,520,495,20,1035,98.57,Normal,Port Harcourt-Rivers-2023,Port Harcourt,Rivers,2023,13,4.769230769,0
PU716,Abuja,Bwari,Ward BV,2023,1110,550,525,20,1095,98.65,Normal,Bwari-Abuja-2023,Bwari,Abuja,2023,12,4,0
PU717,Lagos,Surulere,Ward CB,2023,650,315,295,10,620,95.38,Normal,Surulere-Lagos-2023,Surulere,Lagos,2023,13,4.692307692,0
PU718,Kano,Nassarawa,Ward CB,2023,950,465,445,15,925,97.37,Normal,Nassarawa-Kano-2023,Nassarawa,Kano,2023,13,4.769230769,0
PU719,Rivers,Obio/Akpor,Ward CF,2023,1040,515,495,15,1025,98.56,Normal,Obio/Akpor-Rivers-2023,Obio/Akpor,Rivers,2023,12,4.833333333,0
PU720,Abuja,AMAC,Ward CA,2023,1300,635,605,25,1265,97.31,Normal,AMAC-Abuja-2023,AMAC,Abuja,2023,12,3,0
PU721,Lagos,Eti-Osa,Ward BX,2023,740,360,340,15,715,96.62,Normal,Eti-Osa-Lagos-2023,Eti-Osa,Lagos,2023,12,3.833333333,0
PU722,Kano,Fagge,Ward BV,2023,790,390,370,15,775,98.1,Normal,Fagge-Kano-2023,Fagge,Kano,2023,12,4.833333333,0
PU723,Rivers,Port Harcourt,Ward BY,2023,1060,525,500,20,1045,98.58,Normal,Port Harcourt-Rivers-2023,Port Harcourt,Rivers,2023,13,4.769230769,0
PU724,Abuja,Bwari,Ward BW,2023,1120,555,530,20,1105,98.66,Normal,Bwari-Abuja-2023,Bwari,Abuja,2023,12,4,0
PU725,Lagos,Surulere,Ward CC,2023,660,320,300,10,630,95.45,Normal,Surulere-Lagos-2023,Surulere,Lagos,2023,13,4.692307692,0
PU726,Kano,Nassarawa,Ward CC,2023,960,470,450,15,935,97.4,Normal,Nassarawa-Kano-2023,Nassarawa,Kano,2023,13,4.769230769,0
PU727,Rivers,Obio/Akpor,Ward CG,2023,1050,520,500,15,1035,98.57,Normal,Obio/Akpor-Rivers-2023,Obio/Akpor,Rivers,2023,12,4.833333333,0
PU728,Abuja,AMAC,Ward CB,2023,1310,640,610,25,1275,97.33,Normal,AMAC-Abuja-2023,AMAC,Abuja,2023,12,3,0
PU729,Lagos,Eti-Osa,Ward BY,2023,750,365,345,15,725,96.67,Normal,Eti-Osa-Lagos-2023,Eti-Osa,Lagos,2023,12,3.833333333,0
PU730,Kano,Fagge,Ward BW,2023,800,395,375,15,785,98.12,Normal,Fagge-Kano-2023,Fagge,Kano,2023,12,4.833333333,0
PU731,Rivers,Port Harcourt,Ward BZ,2023,1070,530,505,20,1055,98.6,Normal,Port Harcourt-Rivers-2023,Port Harcourt,Rivers,2023,13,4.769230769,0
PU732,Abuja,Bwari,Ward BX,2023,1130,560,535,20,1115,98.67,Normal,Bwari-Abuja-2023,Bwari,Abuja,2023,12,4,0
PU733,Lagos,Surulere,Ward CD,2023,670,325,305,10,640,95.52,Normal,Surulere-Lagos-2023,Surulere,Lagos,2023,13,4.692307692,0
PU734,Kano,Nassarawa,Ward CD,2023,970,475,455,15,945,97.42,Normal,Nassarawa-Kano-2023,Nassarawa,Kano,2023,13,4.769230769,0
PU735,Rivers,Obio/Akpor,Ward CH,2023,1060,525,505,15,1045,98.58,Normal,Obio/Akpor-Rivers-2023,Obio/Akpor,Rivers,2023,12,4.833333333,0
PU736,Abuja,AMAC,Ward CC,2023,1320,645,615,25,1285,97.35,Normal,AMAC-Abuja-2023,AMAC,Abuja,2023,12,3,0
PU737,Lagos,Eti-Osa,Ward BZ,2023,760,370,350,15,735,96.71,Normal,Eti-Osa-Lagos-2023,Eti-Osa,Lagos,2023,12,3.833333333,0
PU738,Kano,Fagge,Ward BX,2023,810,400,380,15,795,98.15,Normal,Fagge-Kano-2023,Fagge,Kano,2023,12,4.833333333,0
PU739,Rivers,Port Harcourt,Ward CA,2023,1080,535,510,20,1065,98.61,Normal,Port Harcourt-Rivers-2023,Port Harcourt,Rivers,2023,13,4.769230769,0
PU740,Abuja,Bwari,Ward BY,2023,1140,565,540,20,1125,98.68,Normal,Bwari-Abuja-2023,Bwari,Abuja,2023,12,4,0
PU741,Lagos,Surulere,Ward CE,2023,680,330,310,10,650,95.59,Normal,Surulere-Lagos-2023,Surulere,Lagos,2023,13,4.692307692,0
PU742,Kano,Nassarawa,Ward CE,2023,980,480,460,15,955,97.45,Normal,Nassarawa-Kano-2023,Nassarawa,Kano,2023,13,4.769230769,0
PU743,Rivers,Obio/Akpor,Ward CI,2023,1070,530,510,15,1055,98.6,Normal,Obio/Akpor-Rivers-2023,Obio/Akpor,Rivers,2023,12,4.833333333,0
PU744,Abuja,AMAC,Ward CD,2023,1330,650,620,25,1295,97.37,Normal,AMAC-Abuja-2023,AMAC,Abuja,2023,12,3,0
PU745,Lagos,Eti-Osa,Ward CA,2023,770,375,355,15,745,96.75,Normal,Eti-Osa-Lagos-2023,Eti-Osa,Lagos,2023,12,3.833333333,0
PU746,Kano,Fagge,Ward BY,2023,820,405,385,15,805,98.17,Normal,Fagge-Kano-2023,Fagge,Kano,2023,12,4.833333333,0
PU747,Rivers,Port Harcourt,Ward CB,2023,1090,540,515,20,1075,98.62,Normal,Port Harcourt-Rivers-2023,Port Harcourt,Rivers,2023,13,4.769230769,0
PU748,Abuja,Bwari,Ward BZ,2023,1150,570,545,20,1135,98.7,Normal,Bwari-Abuja-2023,Bwari,Abuja,2023,12,4,0
PU749,Lagos,Surulere,Ward CF,2023,690,335,315,10,660,95.65,Normal,Surulere-Lagos-2023,Surulere,Lagos,2023,13,4.692307692,0
PU750,Kano,Nassarawa,Ward CF,2023,990,485,465,15,965,97.47,Normal,Nassarawa-Kano-2023,Nassarawa,Kano,2023,13,4.769230769,0
PU751,Rivers,Obio/Akpor,Ward CJ,2023,1080,535,515,15,1065,98.61,Normal,Obio/Akpor-Rivers-2023,Obio/Akpor,Rivers,2023,12,4.833333333,0
PU752,Abuja,AMAC,Ward CE,2023,1340,655,625,25,1305,97.39,Normal,AMAC-Abuja-2023,AMAC,Abuja,2023,12,3,0
PU753,Lagos,Eti-Osa,Ward CB,2023,780,380,360,15,755,96.79,Normal,Eti-Osa-Lagos-2023,Eti-Osa,Lagos,2023,12,3.833333333,0
PU754,Kano,Fagge,Ward BZ,2023,830,410,390,15,815,98.19,Normal,Fagge-Kano-2023,Fagge,Kano,2023,12,4.833333333,0
PU755,Rivers,Port Harcourt,Ward CC,2023,1100,545,520,20,1085,98.64,Normal,Port Harcourt-Rivers-2023,Port Harcourt,Rivers,2023,13,4.769230769,0
PU756,Abuja,Bwari,Ward CA,2023,1160,575,550,20,1145,98.71,Normal,Bwari-Abuja-2023,Bwari,Abuja,2023,12,4,0
PU757,Lagos,Surulere,Ward CG,2023,700,340,320,10,670,95.71,Normal,Surulere-Lagos-2023,Surulere,Lagos,2023,13,4.692307692,0
PU758,Kano,Nassarawa,Ward CG,2023,1000,490,470,15,975,97.5,Normal,Nassarawa-Kano-2023,Nassarawa,Kano,2023,13,4.769230769,0
PU759,Rivers,Obio/Akpor,Ward CK,2023,1090,540,520,15,1075,98.62,Normal,Obio/Akpor-Rivers-2023,Obio/Akpor,Rivers,2023,12,4.833333333,0
PU760,Abuja,AMAC,Ward CF,2023,1350,660,630,25,1315,97.41,Normal,AMAC-Abuja-2023,AMAC,Abuja,2023,12,3,0
PU761,Lagos,Eti-Osa,Ward CC,2023,790,385,365,15,765,96.84,Normal,Eti-Osa-Lagos-2023,Eti-Osa,Lagos,2023,12,3.833333333,0
PU762,Kano,Fagge,Ward CA,2023,840,415,395,15,825,98.21,Normal,Fagge-Kano-2023,Fagge,Kano,2023,12,4.833333333,0
PU763,Rivers,Port Harcourt,Ward CD,2023,1110,550,525,20,1095,98.65,Normal,Port Harcourt-Rivers-2023,Port Harcourt,Rivers,2023,13,4.769230769,0
PU764,Abuja,Bwari,Ward CB,2023,1170,580,555,20,1155,98.72,Normal,Bwari-Abuja-2023,Bwari,Abuja,2023,12,4,0
PU765,Lagos,Surulere,Ward CH,2023,710,345,325,10,680,95.77,Normal,Surulere-Lagos-2023,Surulere,Lagos,2023,13,4.692307692,0
PU766,Kano,Nassarawa,Ward CH,2023,1010,495,475,15,985,97.52,Normal,Nassarawa-Kano-2023,Nassarawa,Kano,2023,13,4.769230769,0
PU767,Rivers,Obio/Akpor,Ward CL,2023,1100,545,525,15,1085,98.64,Normal,Obio/Akpor-Rivers-2023,Obio/Akpor,Rivers,2023,12,4.833333333,0
PU768,Abuja,AMAC,Ward CG,2023,1360,665,635,25,1325,97.43,Normal,AMAC-Abuja-2023,AMAC,Abuja,2023,12,3,0
PU769,Lagos,Eti-Osa,Ward CD,2023,800,390,370,15,775,96.88,Normal,Eti-Osa-Lagos-2023,Eti-Osa,Lagos,2023,12,3.833333333,0
PU770,Kano,Fagge,Ward CB,2023,850,420,400,15,835,98.24,Normal,Fagge-Kano-2023,Fagge,Kano,2023,12,4.833333333,0
PU771,Rivers,Port Harcourt,Ward CE,2023,1120,555,530,20,1105,98.66,Normal,Port Harcourt-Rivers-2023,Port Harcourt,Rivers,2023,13,4.769230769,0
PU772,Abuja,Bwari,Ward CC,2023,1180,585,560,20,1165,98.73,Normal,Bwari-Abuja-2023,Bwari,Abuja,2023,12,4,0
PU773,Lagos,Surulere,Ward CI,2023,720,350,330,10,690,95.83,Normal,Surulere-Lagos-2023,Surulere,Lagos,2023,13,4.692307692,0
PU774,Kano,Nassarawa,Ward CI,2023,1020,500,480,15,995,97.55,Normal,Nassarawa-Kano-2023,Nassarawa,Kano,2023,13,4.769230769,0
PU775,Rivers,Obio/Akpor,Ward CM,2023,1110,550,530,15,1095,98.65,Normal,Obio/Akpor-Rivers-2023,Obio/Akpor,Rivers,2023,12,4.833333333,0
PU776,Abuja,AMAC,Ward CH,2023,1370,670,640,25,1335,97.45,Normal,AMAC-Abuja-2023,AMAC,Abuja,2023,12,3,0
PU777,Lagos,Eti-Osa,Ward CE,2023,810,395,375,15,785,96.91,Normal,Eti-Osa-Lagos-2023,Eti-Osa,Lagos,2023,12,3.833333333,0
PU778,Kano,Fagge,Ward CC,2023,860,425,405,15,845,98.26,Normal,Fagge-Kano-2023,Fagge,Kano,2023,12,4.833333333,0
PU779,Rivers,Port Harcourt,Ward CF,2023,1130,560,535,20,1115,98.67,Normal,Port Harcourt-Rivers-2023,Port Harcourt,Rivers,2023,13,4.769230769,0
PU780,Abuja,Bwari,Ward CD,2023,1190,590,565,20,1175,98.74,Normal,Bwari-Abuja-2023,Bwari,Abuja,2023,12,4,0
PU781,Lagos,Surulere,Ward CJ,2023,730,355,335,10,700,95.89,Normal,Surulere-Lagos-2023,Surulere,Lagos,2023,13,4.692307692,0
PU782,Kano,Nassarawa,Ward CJ,2023,1030,505,485,15,1005,97.57,Normal,Nassarawa-Kano-2023,Nassarawa,Kano,2023,13,4.769230769,0
PU783,Rivers,Obio/Akpor,Ward CN,2023,1120,555,535,15,1105,98.66,Normal,Obio/Akpor-Rivers-2023,Obio/Akpor,Rivers,2023,12,4.833333333,0
PU784,Abuja,AMAC,Ward CI,2023,1380,675,645,25,1345,97.46,Normal,AMAC-Abuja-2023,AMAC,Abuja,2023,12,3,0
PU785,Lagos,Eti-Osa,Ward CF,2023,820,400,380,15,795,96.95,Normal,Eti-Osa-Lagos-2023,Eti-Osa,Lagos,2023,12,3.833333333,0
PU786,Kano,Fagge,Ward CD,2023,870,430,410,15,855,98.28,Normal,Fagge-Kano-2023,Fagge,Kano,2023,12,4.833333333,0
PU787,Rivers,Port Harcourt,Ward CG,2023,1140,565,540,20,1125,98.68,Normal,Port Harcourt-Rivers-2023,Port Harcourt,Rivers,2023,13,4.769230769,0
PU788,Abuja,Bwari,Ward CE,2023,1200,595,570,20,1185,98.75,Normal,Bwari-Abuja-2023,Bwari,Abuja,2023,12,4,0
PU789,Lagos,Surulere,Ward CK,2023,740,360,340,10,710,95.95,Normal,Surulere-Lagos-2023,Surulere,Lagos,2023,13,4.692307692,0
PU790,Kano,Nassarawa,Ward CK,2023,1040,510,490,15,1015,97.6,Normal,Nassarawa-Kano-2023,Nassarawa,Kano,2023,13,4.769230769,0
PU791,Rivers,Obio/Akpor,Ward CO,2023,1130,560,540,15,1115,98.67,Normal,Obio/Akpor-Rivers-2023,Obio/Akpor,Rivers,2023,12,4.833333333,0
PU792,Abuja,AMAC,Ward CJ,2023,1390,680,650,25,1355,97.48,Normal,AMAC-Abuja-2023,AMAC,Abuja,2023,12,3,0
PU793,Lagos,Eti-Osa,Ward CG,2023,830,405,385,15,805,96.99,Normal,Eti-Osa-Lagos-2023,Eti-Osa,Lagos,2023,12,3.833333333,0
PU794,Kano,Fagge,Ward CE,2023,880,435,415,15,865,98.3,Normal,Fagge-Kano-2023,Fagge,Kano,2023,12,4.833333333,0
PU795,Rivers,Port Harcourt,Ward CH,2023,1150,570,545,20,1135,98.7,Normal,Port Harcourt-Rivers-2023,Port Harcourt,Rivers,2023,13,4.769230769,0
PU796,Abuja,Bwari,Ward CF,2023,1210,600,575,20,1195,98.76,Normal,Bwari-Abuja-2023,Bwari,Abuja,2023,12,4,0
PU797,Lagos,Surulere,Ward CL,2023,750,365,345,10,720,96,Normal,Surulere-Lagos-2023,Surulere,Lagos,2023,13,4.692307692,0
PU798,Kano,Nassarawa,Ward CL,2023,1050,515,495,15,1025,97.62,Normal,Nassarawa-Kano-2023,Nassarawa,Kano,2023,13,4.769230769,0
PU799,Rivers,Obio/Akpor,Ward CP,2023,1140,565,545,15,1125,98.68,Normal,Obio/Akpor-Rivers-2023,Obio/Akpor,Rivers,2023,12,4.833333333,0
PU800,Abuja,AMAC,Ward CK,2023,1400,685,655,25,1365,97.5,Normal,AMAC-Abuja-2023,AMAC,Abuja,2023,12,3,0
PU801,Lagos,Surulere,Ward CM,2019,500,240,220,10,470,94,Normal,Surulere-Lagos-2019,Surulere,Lagos,2019,14,3.785714286,0
PU802,Kano,Nassarawa,Ward CM,2019,800,390,370,15,775,96.88,Normal,Nassarawa-Kano-2019,Nassarawa,Kano,2019,14,3.785714286,0
PU803,Rivers,Obio/Akpor,Ward CQ,2019,890,440,420,15,875,98.31,Normal,Obio/Akpor-Rivers-2019,Obio/Akpor,Rivers,2019,12,3.916666667,0
PU804,Abuja,AMAC,Ward CL,2019,1150,560,530,25,1115,96.96,Normal,AMAC-Abuja-2019,AMAC,Abuja,2019,12,2,0
PU805,Lagos,Eti-Osa,Ward CH,2019,600,290,270,15,575,95.83,Normal,Eti-Osa-Lagos-2019,Eti-Osa,Lagos,2019,12,2.416666667,0
PU806,Kano,Fagge,Ward CF,2019,650,320,300,15,635,97.69,Normal,Fagge-Kano-2019,Fagge,Kano,2019,12,3.833333333,0
PU807,Rivers,Port Harcourt,Ward CI,2019,920,455,430,20,905,98.37,Normal,Port Harcourt-Rivers-2019,Port Harcourt,Rivers,2019,13,4.307692308,0
PU808,Abuja,Bwari,Ward CG,2019,980,485,460,20,965,98.47,Normal,Bwari-Abuja-2019,Bwari,Abuja,2019,12,3,0
PU809,Lagos,Surulere,Ward CN,2019,510,245,225,10,480,94.12,Normal,Surulere-Lagos-2019,Surulere,Lagos,2019,14,3.785714286,0
PU810,Kano,Nassarawa,Ward CN,2019,810,395,375,15,785,96.91,Normal,Nassarawa-Kano-2019,Nassarawa,Kano,2019,14,3.785714286,0
PU811,Rivers,Obio/Akpor,Ward CR,2019,900,445,425,15,885,98.33,Normal,Obio/Akpor-Rivers-2019,Obio/Akpor,Rivers,2019,12,3.916666667,0
PU812,Abuja,AMAC,Ward CM,2019,1160,565,535,25,1125,96.98,Normal,AMAC-Abuja-2019,AMAC,Abuja,2019,12,2,0
PU813,Lagos,Eti-Osa,Ward CI,2019,610,295,275,15,585,95.9,Normal,Eti-Osa-Lagos-2019,Eti-Osa,Lagos,2019,12,2.416666667,0
PU814,Kano,Fagge,Ward CG,2019,660,325,305,15,645,97.73,Normal,Fagge-Kano-2019,Fagge,Kano,2019,12,3.833333333,0
PU815,Rivers,Port Harcourt,Ward CJ,2019,930,460,435,20,915,98.39,Normal,Port Harcourt-Rivers-2019,Port Harcourt,Rivers,2019,13,4.307692308,0
PU816,Abuja,Bwari,Ward CH,2019,990,490,465,20,975,98.48,Normal,Bwari-Abuja-2019,Bwari,Abuja,2019,12,3,0
PU817,Lagos,Surulere,Ward CO,2019,520,250,230,10,490,94.23,Normal,Surulere-Lagos-2019,Surulere,Lagos,2019,14,3.785714286,0
PU818,Kano,Nassarawa,Ward CO,2019,820,400,380,15,795,96.95,Normal,Nassarawa-Kano-2019,Nassarawa,Kano,2019,14,3.785714286,0
PU819,Rivers,Obio/Akpor,Ward CS,2019,910,450,430,15,895,98.35,Normal,Obio/Akpor-Rivers-2019,Obio/Akpor,Rivers,2019,12,3.916666667,0
PU820,Abuja,AMAC,Ward CN,2019,1170,570,540,25,1135,97.01,Normal,AMAC-Abuja-2019,AMAC,Abuja,2019,12,2,0
PU821,Lagos,Eti-Osa,Ward CJ,2019,620,300,280,15,595,95.97,Normal,Eti-Osa-Lagos-2019,Eti-Osa,Lagos,2019,12,2.416666667,0
PU822,Kano,Fagge,Ward CH,2019,670,330,310,15,655,97.76,Normal,Fagge-Kano-2019,Fagge,Kano,2019,12,3.833333333,0
PU823,Rivers,Port Harcourt,Ward CK,2019,940,465,440,20,925,98.4,Normal,Port Harcourt-Rivers-2019,Port Harcourt,Rivers,2019,13,4.307692308,0
PU824,Abuja,Bwari,Ward CI,2019,1000,495,470,20,985,98.5,Normal,Bwari-Abuja-2019,Bwari,Abuja,2019,12,3,0
PU825,Lagos,Surulere,Ward CP,2019,530,255,235,10,500,94.34,Normal,Surulere-Lagos-2019,Surulere,Lagos,2019,14,3.785714286,0
PU826,Kano,Nassarawa,Ward CP,2019,830,405,385,15,805,96.99,Normal,Nassarawa-Kano-2019,Nassarawa,Kano,2019,14,3.785714286,0
PU827,Rivers,Obio/Akpor,Ward CT,2019,920,455,435,15,905,98.37,Normal,Obio/Akpor-Rivers-2019,Obio/Akpor,Rivers,2019,12,3.916666667,0
PU828,Abuja,AMAC,Ward CO,2019,1180,575,545,25,1145,97.03,Normal,AMAC-Abuja-2019,AMAC,Abuja,2019,12,2,0
PU829,Lagos,Eti-Osa,Ward CK,2019,630,305,285,15,605,96.03,Normal,Eti-Osa-Lagos-2019,Eti-Osa,Lagos,2019,12,2.416666667,0
PU830,Kano,Fagge,Ward CI,2019,680,335,315,15,665,97.79,Normal,Fagge-Kano-2019,Fagge,Kano,2019,12,3.833333333,0
PU831,Rivers,Port Harcourt,Ward CL,2019,950,470,445,20,935,98.42,Normal,Port Harcourt-Rivers-2019,Port Harcourt,Rivers,2019,13,4.307692308,0
PU832,Abuja,Bwari,Ward CJ,2019,1010,500,475,20,995,98.51,Normal,Bwari-Abuja-2019,Bwari,Abuja,2019,12,3,0
PU833,Lagos,Surulere,Ward CQ,2019,540,260,240,10,510,94.44,Normal,Surulere-Lagos-2019,Surulere,Lagos,2019,14,3.785714286,0
PU834,Kano,Nassarawa,Ward CQ,2019,840,410,390,15,815,97.02,Normal,Nassarawa-Kano-2019,Nassarawa,Kano,2019,14,3.785714286,0
PU835,Rivers,Obio/Akpor,Ward CU,2019,930,460,440,15,915,98.39,Normal,Obio/Akpor-Rivers-2019,Obio/Akpor,Rivers,2019,12,3.916666667,0
PU836,Abuja,AMAC,Ward CP,2019,1190,580,550,25,1155,97.06,Normal,AMAC-Abuja-2019,AMAC,Abuja,2019,12,2,0
PU837,Lagos,Eti-Osa,Ward CL,2019,640,310,290,15,615,96.09,Normal,Eti-Osa-Lagos-2019,Eti-Osa,Lagos,2019,12,2.416666667,0
PU838,Kano,Fagge,Ward CJ,2019,690,340,320,15,675,97.83,Normal,Fagge-Kano-2019,Fagge,Kano,2019,12,3.833333333,0
PU839,Rivers,Port Harcourt,Ward CM,2019,960,475,450,20,945,98.44,Normal,Port Harcourt-Rivers-2019,Port Harcourt,Rivers,2019,13,4.307692308,0
PU840,Abuja,Bwari,Ward CK,2019,1020,505,480,20,1005,98.53,Normal,Bwari-Abuja-2019,Bwari,Abuja,2019,12,3,0
PU841,Lagos,Surulere,Ward CR,2019,550,265,245,10,520,94.55,Normal,Surulere-Lagos-2019,Surulere,Lagos,2019,14,3.785714286,0
PU842,Kano,Nassarawa,Ward CR,2019,850,415,395,15,825,97.06,Normal,Nassarawa-Kano-2019,Nassarawa,Kano,2019,14,3.785714286,0
PU843,Rivers,Obio/Akpor,Ward CV,2019,940,465,445,15,925,98.4,Normal,Obio/Akpor-Rivers-2019,Obio/Akpor,Rivers,2019,12,3.916666667,0
PU844,Abuja,AMAC,Ward CQ,2019,1200,585,555,25,1165,97.08,Normal,AMAC-Abuja-2019,AMAC,Abuja,2019,12,2,0
PU845,Lagos,Eti-Osa,Ward CM,2019,650,315,295,15,625,96.15,Normal,Eti-Osa-Lagos-2019,Eti-Osa,Lagos,2019,12,2.416666667,0
PU846,Kano,Fagge,Ward CK,2019,700,345,325,15,685,97.86,Normal,Fagge-Kano-2019,Fagge,Kano,2019,12,3.833333333,0
PU847,Rivers,Port Harcourt,Ward CN,2019,970,480,455,20,955,98.45,Normal,Port Harcourt-Rivers-2019,Port Harcourt,Rivers,2019,13,4.307692308,0
PU848,Abuja,Bwari,Ward CL,2019,1030,510,485,20,1015,98.54,Normal,Bwari-Abuja-2019,Bwari,Abuja,2019,12,3,0
PU849,Lagos,Surulere,Ward CS,2019,560,270,250,10,530,94.64,Normal,Surulere-Lagos-2019,Surulere,Lagos,2019,14,3.785714286,0
PU850,Kano,Nassarawa,Ward CS,2019,860,420,400,15,835,97.09,Normal,Nassarawa-Kano-2019,Nassarawa,Kano,2019,14,3.785714286,0
PU851,Rivers,Obio/Akpor,Ward CW,2019,950,470,450,15,935,98.42,Normal,Obio/Akpor-Rivers-2019,Obio/Akpor,Rivers,2019,12,3.916666667,0
PU852,Abuja,AMAC,Ward CR,2019,1210,590,560,25,1175,97.11,Normal,AMAC-Abuja-2019,AMAC,Abuja,2019,12,2,0
PU853,Lagos,Eti-Osa,Ward CN,2019,660,320,300,15,635,96.21,Normal,Eti-Osa-Lagos-2019,Eti-Osa,Lagos,2019,12,2.416666667,0
PU854,Kano,Fagge,Ward CL,2019,710,350,330,15,695,97.89,Normal,Fagge-Kano-2019,Fagge,Kano,2019,12,3.833333333,0
